sample_id	subject	pid	label	source_tier	augmentation_conditions	complete_five_condition_multiplicity
background_4159	sub-95	62	0	nontarget_window_no_remwake_nearby	5	True
background_416	sub-109	96	0	nontarget_window_no_remwake_nearby	5	True
background_4160	sub-95	62	0	nontarget_window_no_remwake_nearby	5	True
background_4161	sub-95	62	0	nontarget_window_no_remwake_nearby	5	True
background_4162	sub-95	62	0	nontarget_window_no_remwake_nearby	5	True
background_4163	sub-95	62	0	nontarget_window_no_remwake_nearby	5	True
background_4164	sub-95	62	0	nontarget_window_no_remwake_nearby	5	True
background_4165	sub-95	62	0	nontarget_window_no_remwake_nearby	5	True
background_4166	sub-95	62	0	nontarget_window_no_remwake_nearby	5	True
background_4167	sub-95	62	0	nontarget_window_no_remwake_nearby	5	True
background_4169	sub-95	62	0	nontarget_window_no_remwake_nearby	5	True
background_417	sub-109	96	0	nontarget_window_no_remwake_nearby	5	True
background_4170	sub-95	62	0	nontarget_window_no_remwake_nearby	5	True
background_4171	sub-95	62	0	nontarget_window_no_remwake_nearby	5	True
background_4172	sub-95	62	0	strict_same_stage_window	5	True
background_4173	sub-95	62	0	strict_same_stage_window	5	True
background_4174	sub-95	62	0	strict_same_stage_window	5	True
background_4175	sub-95	62	0	strict_same_stage_window	5	True
background_4176	sub-95	62	0	strict_same_stage_window	5	True
background_4177	sub-95	62	0	strict_same_stage_window	5	True
background_418	sub-109	96	0	nontarget_window_no_remwake_nearby	5	True
background_4180	sub-96	63	0	nontarget_window_no_remwake_nearby	5	True
background_4181	sub-96	63	0	nontarget_window_no_remwake_nearby	5	True
background_4182	sub-96	63	0	nontarget_window_no_remwake_nearby	5	True
background_4183	sub-96	63	0	nontarget_window_no_remwake_nearby	5	True
background_4184	sub-96	63	0	nontarget_window_no_remwake_nearby	5	True
background_4185	sub-96	63	0	nontarget_window_no_remwake_nearby	5	True
background_4186	sub-96	63	0	nontarget_window_no_remwake_nearby	5	True
background_4187	sub-96	63	0	nontarget_window_no_remwake_nearby	5	True
background_4188	sub-96	63	0	nontarget_window_no_remwake_nearby	5	True
background_4189	sub-96	63	0	nontarget_window_no_remwake_nearby	5	True
background_419	sub-109	96	0	nontarget_window_no_remwake_nearby	5	True
background_4190	sub-96	63	0	nontarget_window_no_remwake_nearby	5	True
background_4191	sub-96	63	0	nontarget_window_no_remwake_nearby	5	True
background_4192	sub-96	63	0	nontarget_window_no_remwake_nearby	5	True
background_4193	sub-96	63	0	nontarget_window_no_remwake_nearby	5	True
background_4194	sub-96	63	0	nontarget_window_no_remwake_nearby	5	True
background_4195	sub-96	63	0	nontarget_window_no_remwake_nearby	5	True
background_4196	sub-96	63	0	nontarget_window_no_remwake_nearby	5	True
background_4197	sub-96	63	0	nontarget_window_no_remwake_nearby	5	True
background_4198	sub-96	63	0	nontarget_window_no_remwake_nearby	5	True
background_4199	sub-96	63	0	nontarget_window_no_remwake_nearby	5	True
background_42	sub-10	91	0	nontarget_window_no_remwake_nearby	5	True
background_420	sub-109	96	0	nontarget_window_no_remwake_nearby	5	True
background_4200	sub-96	63	0	nontarget_window_no_remwake_nearby	5	True
background_4201	sub-96	63	0	nontarget_window_no_remwake_nearby	5	True
background_4202	sub-96	63	0	nontarget_window_no_remwake_nearby	5	True
background_4203	sub-96	63	0	nontarget_window_no_remwake_nearby	5	True
background_4204	sub-96	63	0	strict_same_stage_window	5	True
background_4205	sub-96	63	0	strict_same_stage_window	5	True
background_4206	sub-96	63	0	strict_same_stage_window	5	True
background_4207	sub-96	63	0	strict_same_stage_window	5	True
background_4208	sub-96	63	0	strict_same_stage_window	5	True
background_4209	sub-96	63	0	strict_same_stage_window	5	True
background_421	sub-109	96	0	strict_same_stage_window	5	True
background_422	sub-109	96	0	strict_same_stage_window	5	True
background_423	sub-109	96	0	strict_same_stage_window	5	True
background_4238	sub-98	65	0	nontarget_window_no_remwake_nearby	5	True
background_4239	sub-98	65	0	nontarget_window_no_remwake_nearby	5	True
background_424	sub-109	96	0	strict_same_stage_window	5	True
background_4240	sub-98	65	0	nontarget_window_no_remwake_nearby	5	True
background_4241	sub-98	65	0	nontarget_window_no_remwake_nearby	5	True
background_4242	sub-98	65	0	nontarget_window_no_remwake_nearby	5	True
background_4243	sub-98	65	0	nontarget_window_no_remwake_nearby	5	True
background_4244	sub-98	65	0	nontarget_window_no_remwake_nearby	5	True
background_4245	sub-98	65	0	nontarget_window_no_remwake_nearby	5	True
background_4246	sub-98	65	0	nontarget_window_no_remwake_nearby	5	True
background_4247	sub-98	65	0	nontarget_window_no_remwake_nearby	5	True
background_4248	sub-98	65	0	nontarget_window_no_remwake_nearby	5	True
background_4249	sub-98	65	0	nontarget_window_no_remwake_nearby	5	True
background_425	sub-109	96	0	strict_same_stage_window	5	True
background_4250	sub-98	65	0	nontarget_window_no_remwake_nearby	5	True
background_4251	sub-98	65	0	nontarget_window_no_remwake_nearby	5	True
background_4252	sub-98	65	0	nontarget_window_no_remwake_nearby	5	True
background_4253	sub-98	65	0	nontarget_window_no_remwake_nearby	5	True
background_4254	sub-98	65	0	nontarget_window_no_remwake_nearby	5	True
background_4255	sub-98	65	0	nontarget_window_no_remwake_nearby	5	True
background_4256	sub-98	65	0	nontarget_window_no_remwake_nearby	5	True
background_4257	sub-98	65	0	nontarget_window_no_remwake_nearby	5	True
background_4258	sub-98	65	0	nontarget_window_no_remwake_nearby	5	True
background_4259	sub-98	65	0	nontarget_window_no_remwake_nearby	5	True
background_426	sub-109	96	0	strict_same_stage_window	5	True
background_4260	sub-98	65	0	nontarget_window_no_remwake_nearby	5	True
background_4261	sub-98	65	0	nontarget_window_no_remwake_nearby	5	True
background_4262	sub-98	65	0	nontarget_window_no_remwake_nearby	5	True
background_4263	sub-98	65	0	strict_same_stage_window	5	True
background_4264	sub-98	65	0	strict_same_stage_window	5	True
background_4265	sub-98	65	0	strict_same_stage_window	5	True
background_4266	sub-98	65	0	strict_same_stage_window	5	True
background_4267	sub-98	65	0	strict_same_stage_window	5	True
background_4268	sub-98	65	0	strict_same_stage_window	5	True
background_4269	sub-99	66	0	nontarget_window_no_remwake_nearby	5	True
background_427	sub-109	96	0	strict_same_stage_window	5	True
background_4270	sub-99	66	0	nontarget_window_no_remwake_nearby	5	True
background_4271	sub-99	66	0	nontarget_window_no_remwake_nearby	5	True
background_4272	sub-99	66	0	nontarget_window_no_remwake_nearby	5	True
background_4273	sub-99	66	0	nontarget_window_no_remwake_nearby	5	True
background_4274	sub-99	66	0	nontarget_window_no_remwake_nearby	5	True
background_4275	sub-99	66	0	nontarget_window_no_remwake_nearby	5	True
background_4276	sub-99	66	0	nontarget_window_no_remwake_nearby	5	True
background_4277	sub-99	66	0	nontarget_window_no_remwake_nearby	5	True
background_4278	sub-99	66	0	nontarget_window_no_remwake_nearby	5	True
background_4279	sub-99	66	0	nontarget_window_no_remwake_nearby	5	True
background_428	sub-109	96	0	strict_same_stage_window	5	True
background_4280	sub-99	66	0	nontarget_window_no_remwake_nearby	5	True
background_4281	sub-99	66	0	nontarget_window_no_remwake_nearby	5	True
background_4282	sub-99	66	0	nontarget_window_no_remwake_nearby	5	True
background_4283	sub-99	66	0	nontarget_window_no_remwake_nearby	5	True
background_4284	sub-99	66	0	nontarget_window_no_remwake_nearby	5	True
background_4285	sub-99	66	0	nontarget_window_no_remwake_nearby	5	True
background_4286	sub-99	66	0	nontarget_window_no_remwake_nearby	5	True
background_4287	sub-99	66	0	nontarget_window_no_remwake_nearby	5	True
background_4288	sub-99	66	0	nontarget_window_no_remwake_nearby	5	True
background_4289	sub-99	66	0	nontarget_window_no_remwake_nearby	5	True
background_429	sub-11	8	0	nontarget_window_no_remwake_nearby	5	True
background_4290	sub-99	66	0	nontarget_window_no_remwake_nearby	5	True
background_4291	sub-99	66	0	nontarget_window_no_remwake_nearby	5	True
background_4292	sub-99	66	0	nontarget_window_no_remwake_nearby	5	True
background_4294	sub-99	66	0	nontarget_window_no_remwake_nearby	5	True
background_4295	sub-99	66	0	nontarget_window_no_remwake_nearby	5	True
background_4296	sub-99	66	0	nontarget_window_no_remwake_nearby	5	True
background_4297	sub-99	66	0	strict_same_stage_window	5	True
background_4298	sub-99	66	0	strict_same_stage_window	5	True
background_4299	sub-99	66	0	strict_same_stage_window	5	True
background_43	sub-10	91	0	nontarget_window_no_remwake_nearby	5	True
background_430	sub-11	8	0	nontarget_window_no_remwake_nearby	5	True
background_4300	sub-99	66	0	strict_same_stage_window	5	True
background_4301	sub-99	66	0	strict_same_stage_window	5	True
background_4302	sub-99	66	0	strict_same_stage_window	5	True
background_431	sub-11	8	0	nontarget_window_no_remwake_nearby	5	True
background_432	sub-11	8	0	nontarget_window_no_remwake_nearby	5	True
background_433	sub-11	8	0	nontarget_window_no_remwake_nearby	5	True
background_434	sub-11	8	0	nontarget_window_no_remwake_nearby	5	True
background_436	sub-11	8	0	nontarget_window_no_remwake_nearby	5	True
background_437	sub-11	8	0	nontarget_window_no_remwake_nearby	5	True
background_438	sub-11	8	0	nontarget_window_no_remwake_nearby	5	True
background_439	sub-11	8	0	nontarget_window_no_remwake_nearby	5	True
background_44	sub-10	91	0	nontarget_window_no_remwake_nearby	5	True
background_440	sub-11	8	0	nontarget_window_no_remwake_nearby	5	True
background_441	sub-11	8	0	nontarget_window_no_remwake_nearby	5	True
background_444	sub-11	8	0	nontarget_window_no_remwake_nearby	5	True
background_445	sub-11	8	0	nontarget_window_no_remwake_nearby	5	True
background_449	sub-11	8	0	nontarget_window_no_remwake_nearby	5	True
background_45	sub-10	91	0	nontarget_window_no_remwake_nearby	5	True
background_450	sub-11	8	0	nontarget_window_no_remwake_nearby	5	True
background_451	sub-11	8	0	nontarget_window_no_remwake_nearby	5	True
background_452	sub-11	8	0	nontarget_window_no_remwake_nearby	5	True
background_453	sub-11	8	0	nontarget_window_no_remwake_nearby	5	True
background_455	sub-11	8	0	nontarget_window_no_remwake_nearby	5	True
background_456	sub-11	8	0	nontarget_window_no_remwake_nearby	5	True
background_457	sub-11	8	0	strict_same_stage_window	5	True
background_458	sub-11	8	0	strict_same_stage_window	5	True
background_459	sub-11	8	0	strict_same_stage_window	5	True
background_46	sub-10	91	0	nontarget_window_no_remwake_nearby	5	True
background_460	sub-11	8	0	strict_same_stage_window	5	True
background_461	sub-11	8	0	strict_same_stage_window	5	True
background_462	sub-11	8	0	strict_same_stage_window	5	True
background_463	sub-11	8	0	strict_same_stage_window	5	True
background_464	sub-11	8	0	strict_same_stage_window	5	True
background_467	sub-110	96	0	nontarget_window_no_remwake_nearby	5	True
background_47	sub-10	91	0	nontarget_window_no_remwake_nearby	5	True
background_472	sub-110	96	0	nontarget_window_no_remwake_nearby	5	True
background_473	sub-110	96	0	nontarget_window_no_remwake_nearby	5	True
background_474	sub-110	96	0	nontarget_window_no_remwake_nearby	5	True
background_475	sub-110	96	0	nontarget_window_no_remwake_nearby	5	True
background_476	sub-110	96	0	nontarget_window_no_remwake_nearby	5	True
background_478	sub-110	96	0	nontarget_window_no_remwake_nearby	5	True
background_48	sub-10	91	0	nontarget_window_no_remwake_nearby	5	True
background_480	sub-110	96	0	nontarget_window_no_remwake_nearby	5	True
background_481	sub-110	96	0	nontarget_window_no_remwake_nearby	5	True
background_483	sub-110	96	0	nontarget_window_no_remwake_nearby	5	True
background_484	sub-110	96	0	nontarget_window_no_remwake_nearby	5	True
background_489	sub-110	96	0	nontarget_window_no_remwake_nearby	5	True
background_49	sub-10	91	0	nontarget_window_no_remwake_nearby	5	True
background_493	sub-110	96	0	strict_same_stage_window	5	True
background_494	sub-110	96	0	strict_same_stage_window	5	True
background_495	sub-110	96	0	strict_same_stage_window	5	True
background_496	sub-110	96	0	strict_same_stage_window	5	True
background_499	sub-110	96	0	strict_same_stage_window	5	True
background_50	sub-10	91	0	nontarget_window_no_remwake_nearby	5	True
background_500	sub-110	96	0	strict_same_stage_window	5	True
background_502	sub-111	96	0	nontarget_window_no_remwake_nearby	5	True
background_505	sub-111	96	0	nontarget_window_no_remwake_nearby	5	True
background_506	sub-111	96	0	nontarget_window_no_remwake_nearby	5	True
background_508	sub-111	96	0	nontarget_window_no_remwake_nearby	5	True
background_509	sub-111	96	0	nontarget_window_no_remwake_nearby	5	True
background_51	sub-10	91	0	nontarget_window_no_remwake_nearby	5	True
background_510	sub-111	96	0	nontarget_window_no_remwake_nearby	5	True
background_511	sub-111	96	0	nontarget_window_no_remwake_nearby	5	True
background_512	sub-111	96	0	nontarget_window_no_remwake_nearby	5	True
background_514	sub-111	96	0	nontarget_window_no_remwake_nearby	5	True
background_515	sub-111	96	0	nontarget_window_no_remwake_nearby	5	True
background_516	sub-111	96	0	nontarget_window_no_remwake_nearby	5	True
background_518	sub-111	96	0	nontarget_window_no_remwake_nearby	5	True
background_52	sub-10	91	0	nontarget_window_no_remwake_nearby	5	True
background_520	sub-111	96	0	nontarget_window_no_remwake_nearby	5	True
background_521	sub-111	96	0	nontarget_window_no_remwake_nearby	5	True
background_524	sub-111	96	0	nontarget_window_no_remwake_nearby	5	True
background_525	sub-111	96	0	nontarget_window_no_remwake_nearby	5	True
background_526	sub-111	96	0	nontarget_window_no_remwake_nearby	5	True
background_527	sub-111	96	0	strict_same_stage_window	5	True
background_528	sub-111	96	0	strict_same_stage_window	5	True
background_529	sub-111	96	0	strict_same_stage_window	5	True
background_53	sub-10	91	0	nontarget_window_no_remwake_nearby	5	True
background_530	sub-111	96	0	strict_same_stage_window	5	True
background_531	sub-111	96	0	strict_same_stage_window	5	True
background_532	sub-111	96	0	strict_same_stage_window	5	True
background_54	sub-10	91	0	nontarget_window_no_remwake_nearby	5	True
background_55	sub-10	91	0	nontarget_window_no_remwake_nearby	5	True
background_56	sub-10	91	0	nontarget_window_no_remwake_nearby	5	True
background_57	sub-10	91	0	nontarget_window_no_remwake_nearby	5	True
background_58	sub-10	91	0	nontarget_window_no_remwake_nearby	5	True
background_59	sub-10	91	0	nontarget_window_no_remwake_nearby	5	True
background_60	sub-10	91	0	nontarget_window_no_remwake_nearby	5	True
background_61	sub-10	91	0	nontarget_window_no_remwake_nearby	5	True
background_617	sub-115	98	0	nontarget_window_no_remwake_nearby	5	True
background_618	sub-115	98	0	nontarget_window_no_remwake_nearby	5	True
background_619	sub-115	98	0	nontarget_window_no_remwake_nearby	5	True
background_62	sub-10	91	0	nontarget_window_no_remwake_nearby	5	True
background_620	sub-115	98	0	nontarget_window_no_remwake_nearby	5	True
background_621	sub-115	98	0	nontarget_window_no_remwake_nearby	5	True
background_622	sub-115	98	0	nontarget_window_no_remwake_nearby	5	True
background_623	sub-115	98	0	nontarget_window_no_remwake_nearby	5	True
background_624	sub-115	98	0	nontarget_window_no_remwake_nearby	5	True
background_625	sub-115	98	0	nontarget_window_no_remwake_nearby	5	True
background_626	sub-115	98	0	nontarget_window_no_remwake_nearby	5	True
background_627	sub-115	98	0	nontarget_window_no_remwake_nearby	5	True
background_628	sub-115	98	0	nontarget_window_no_remwake_nearby	5	True
background_629	sub-115	98	0	nontarget_window_no_remwake_nearby	5	True
background_63	sub-10	91	0	nontarget_window_no_remwake_nearby	5	True
background_630	sub-115	98	0	nontarget_window_no_remwake_nearby	5	True
background_631	sub-115	98	0	nontarget_window_no_remwake_nearby	5	True
background_632	sub-115	98	0	nontarget_window_no_remwake_nearby	5	True
background_633	sub-115	98	0	nontarget_window_no_remwake_nearby	5	True
background_634	sub-115	98	0	nontarget_window_no_remwake_nearby	5	True
background_635	sub-115	98	0	nontarget_window_no_remwake_nearby	5	True
background_636	sub-115	98	0	nontarget_window_no_remwake_nearby	5	True
background_637	sub-115	98	0	nontarget_window_no_remwake_nearby	5	True
background_638	sub-115	98	0	strict_same_stage_window	5	True
background_639	sub-115	98	0	strict_same_stage_window	5	True
background_64	sub-10	91	0	nontarget_window_no_remwake_nearby	5	True
background_640	sub-115	98	0	strict_same_stage_window	5	True
background_641	sub-115	98	0	strict_same_stage_window	5	True
background_642	sub-115	98	0	strict_same_stage_window	5	True
background_643	sub-115	98	0	strict_same_stage_window	5	True
background_644	sub-115	98	0	strict_same_stage_window	5	True
background_645	sub-115	98	0	strict_same_stage_window	5	True
background_646	sub-116	98	0	nontarget_window_no_remwake_nearby	5	True
background_647	sub-116	98	0	nontarget_window_no_remwake_nearby	5	True
background_648	sub-116	98	0	nontarget_window_no_remwake_nearby	5	True
background_649	sub-116	98	0	nontarget_window_no_remwake_nearby	5	True
background_65	sub-10	91	0	nontarget_window_no_remwake_nearby	5	True
background_650	sub-116	98	0	nontarget_window_no_remwake_nearby	5	True
background_652	sub-116	98	0	nontarget_window_no_remwake_nearby	5	True
background_653	sub-116	98	0	nontarget_window_no_remwake_nearby	5	True
background_654	sub-116	98	0	nontarget_window_no_remwake_nearby	5	True
background_655	sub-116	98	0	nontarget_window_no_remwake_nearby	5	True
background_656	sub-116	98	0	nontarget_window_no_remwake_nearby	5	True
background_657	sub-116	98	0	nontarget_window_no_remwake_nearby	5	True
background_658	sub-116	98	0	nontarget_window_no_remwake_nearby	5	True
background_66	sub-10	91	0	nontarget_window_no_remwake_nearby	5	True
background_660	sub-116	98	0	nontarget_window_no_remwake_nearby	5	True
background_661	sub-116	98	0	nontarget_window_no_remwake_nearby	5	True
background_662	sub-116	98	0	nontarget_window_no_remwake_nearby	5	True
background_663	sub-116	98	0	nontarget_window_no_remwake_nearby	5	True
background_664	sub-116	98	0	nontarget_window_no_remwake_nearby	5	True
background_665	sub-116	98	0	nontarget_window_no_remwake_nearby	5	True
background_666	sub-116	98	0	nontarget_window_no_remwake_nearby	5	True
background_667	sub-116	98	0	nontarget_window_no_remwake_nearby	5	True
background_668	sub-116	98	0	strict_same_stage_window	5	True
background_669	sub-116	98	0	strict_same_stage_window	5	True
background_67	sub-10	91	0	nontarget_window_no_remwake_nearby	5	True
background_670	sub-116	98	0	strict_same_stage_window	5	True
background_671	sub-116	98	0	strict_same_stage_window	5	True
background_672	sub-116	98	0	strict_same_stage_window	5	True
background_673	sub-116	98	0	strict_same_stage_window	5	True
background_674	sub-117	98	0	nontarget_window_no_remwake_nearby	5	True
background_675	sub-117	98	0	nontarget_window_no_remwake_nearby	5	True
background_676	sub-117	98	0	nontarget_window_no_remwake_nearby	5	True
background_677	sub-117	98	0	nontarget_window_no_remwake_nearby	5	True
background_678	sub-117	98	0	nontarget_window_no_remwake_nearby	5	True
background_679	sub-117	98	0	nontarget_window_no_remwake_nearby	5	True
background_68	sub-10	91	0	strict_same_stage_window	5	True
background_680	sub-117	98	0	nontarget_window_no_remwake_nearby	5	True
background_681	sub-117	98	0	nontarget_window_no_remwake_nearby	5	True
background_682	sub-117	98	0	nontarget_window_no_remwake_nearby	5	True
background_683	sub-117	98	0	nontarget_window_no_remwake_nearby	5	True
background_684	sub-117	98	0	nontarget_window_no_remwake_nearby	5	True
background_685	sub-117	98	0	nontarget_window_no_remwake_nearby	5	True
background_687	sub-117	98	0	nontarget_window_no_remwake_nearby	5	True
background_688	sub-117	98	0	nontarget_window_no_remwake_nearby	5	True
background_689	sub-117	98	0	nontarget_window_no_remwake_nearby	5	True
background_69	sub-10	91	0	strict_same_stage_window	5	True
background_690	sub-117	98	0	nontarget_window_no_remwake_nearby	5	True
background_691	sub-117	98	0	nontarget_window_no_remwake_nearby	5	True
background_692	sub-117	98	0	nontarget_window_no_remwake_nearby	5	True
background_693	sub-117	98	0	nontarget_window_no_remwake_nearby	5	True
background_698	sub-117	98	0	strict_same_stage_window	5	True
background_699	sub-117	98	0	strict_same_stage_window	5	True
background_70	sub-10	91	0	strict_same_stage_window	5	True
background_702	sub-118	99	0	nontarget_window_no_remwake_nearby	5	True
background_703	sub-118	99	0	nontarget_window_no_remwake_nearby	5	True
background_704	sub-118	99	0	nontarget_window_no_remwake_nearby	5	True
background_705	sub-118	99	0	nontarget_window_no_remwake_nearby	5	True
background_706	sub-118	99	0	nontarget_window_no_remwake_nearby	5	True
background_707	sub-118	99	0	nontarget_window_no_remwake_nearby	5	True
background_708	sub-118	99	0	nontarget_window_no_remwake_nearby	5	True
background_709	sub-118	99	0	nontarget_window_no_remwake_nearby	5	True
background_71	sub-10	91	0	strict_same_stage_window	5	True
background_710	sub-118	99	0	nontarget_window_no_remwake_nearby	5	True
background_711	sub-118	99	0	nontarget_window_no_remwake_nearby	5	True
background_712	sub-118	99	0	nontarget_window_no_remwake_nearby	5	True
background_713	sub-118	99	0	nontarget_window_no_remwake_nearby	5	True
background_714	sub-118	99	0	nontarget_window_no_remwake_nearby	5	True
background_715	sub-118	99	0	nontarget_window_no_remwake_nearby	5	True
background_716	sub-118	99	0	nontarget_window_no_remwake_nearby	5	True
background_717	sub-118	99	0	nontarget_window_no_remwake_nearby	5	True
background_718	sub-118	99	0	nontarget_window_no_remwake_nearby	5	True
background_719	sub-118	99	0	nontarget_window_no_remwake_nearby	5	True
background_72	sub-10	91	0	strict_same_stage_window	5	True
background_720	sub-118	99	0	nontarget_window_no_remwake_nearby	5	True
background_721	sub-118	99	0	nontarget_window_no_remwake_nearby	5	True
background_722	sub-118	99	0	nontarget_window_no_remwake_nearby	5	True
background_723	sub-118	99	0	nontarget_window_no_remwake_nearby	5	True
background_724	sub-118	99	0	nontarget_window_no_remwake_nearby	5	True
background_725	sub-118	99	0	nontarget_window_no_remwake_nearby	5	True
background_726	sub-118	99	0	nontarget_window_no_remwake_nearby	5	True
background_727	sub-118	99	0	strict_same_stage_window	5	True
background_728	sub-118	99	0	strict_same_stage_window	5	True
background_729	sub-118	99	0	strict_same_stage_window	5	True
background_73	sub-10	91	0	strict_same_stage_window	5	True
background_730	sub-118	99	0	strict_same_stage_window	5	True
background_733	sub-119	99	0	nontarget_window_no_remwake_nearby	5	True
background_734	sub-119	99	0	nontarget_window_no_remwake_nearby	5	True
background_735	sub-119	99	0	nontarget_window_no_remwake_nearby	5	True
background_736	sub-119	99	0	nontarget_window_no_remwake_nearby	5	True
background_737	sub-119	99	0	nontarget_window_no_remwake_nearby	5	True
background_738	sub-119	99	0	nontarget_window_no_remwake_nearby	5	True
background_739	sub-119	99	0	nontarget_window_no_remwake_nearby	5	True
background_74	sub-10	91	0	strict_same_stage_window	5	True
background_740	sub-119	99	0	nontarget_window_no_remwake_nearby	5	True
background_741	sub-119	99	0	nontarget_window_no_remwake_nearby	5	True
background_742	sub-119	99	0	nontarget_window_no_remwake_nearby	5	True
background_743	sub-119	99	0	nontarget_window_no_remwake_nearby	5	True
background_744	sub-119	99	0	nontarget_window_no_remwake_nearby	5	True
background_745	sub-119	99	0	nontarget_window_no_remwake_nearby	5	True
background_746	sub-119	99	0	nontarget_window_no_remwake_nearby	5	True
background_747	sub-119	99	0	nontarget_window_no_remwake_nearby	5	True
background_748	sub-119	99	0	nontarget_window_no_remwake_nearby	5	True
background_749	sub-119	99	0	nontarget_window_no_remwake_nearby	5	True
background_75	sub-10	91	0	strict_same_stage_window	5	True
background_750	sub-119	99	0	nontarget_window_no_remwake_nearby	5	True
background_751	sub-119	99	0	nontarget_window_no_remwake_nearby	5	True
background_752	sub-119	99	0	nontarget_window_no_remwake_nearby	5	True
background_753	sub-119	99	0	nontarget_window_no_remwake_nearby	5	True
background_754	sub-119	99	0	nontarget_window_no_remwake_nearby	5	True
background_755	sub-119	99	0	nontarget_window_no_remwake_nearby	5	True
background_756	sub-119	99	0	nontarget_window_no_remwake_nearby	5	True
background_757	sub-119	99	0	strict_same_stage_window	5	True
background_758	sub-119	99	0	strict_same_stage_window	5	True
background_759	sub-119	99	0	strict_same_stage_window	5	True
background_76	sub-10	91	0	strict_same_stage_window	5	True
background_760	sub-119	99	0	strict_same_stage_window	5	True
background_761	sub-12	92	0	nontarget_window_no_remwake_nearby	5	True
background_762	sub-12	92	0	nontarget_window_no_remwake_nearby	5	True
background_763	sub-12	92	0	nontarget_window_no_remwake_nearby	5	True
background_764	sub-12	92	0	nontarget_window_no_remwake_nearby	5	True
background_765	sub-12	92	0	nontarget_window_no_remwake_nearby	5	True
background_766	sub-12	92	0	nontarget_window_no_remwake_nearby	5	True
background_767	sub-12	92	0	nontarget_window_no_remwake_nearby	5	True
background_768	sub-12	92	0	nontarget_window_no_remwake_nearby	5	True
background_769	sub-12	92	0	nontarget_window_no_remwake_nearby	5	True
background_77	sub-100	67	0	nontarget_window_no_remwake_nearby	5	True
background_770	sub-12	92	0	nontarget_window_no_remwake_nearby	5	True
background_771	sub-12	92	0	nontarget_window_no_remwake_nearby	5	True
background_772	sub-12	92	0	nontarget_window_no_remwake_nearby	5	True
background_773	sub-12	92	0	nontarget_window_no_remwake_nearby	5	True
background_774	sub-12	92	0	nontarget_window_no_remwake_nearby	5	True
background_775	sub-12	92	0	nontarget_window_no_remwake_nearby	5	True
background_776	sub-12	92	0	nontarget_window_no_remwake_nearby	5	True
background_777	sub-12	92	0	nontarget_window_no_remwake_nearby	5	True
background_778	sub-12	92	0	nontarget_window_no_remwake_nearby	5	True
background_779	sub-12	92	0	nontarget_window_no_remwake_nearby	5	True
background_78	sub-100	67	0	nontarget_window_no_remwake_nearby	5	True
background_780	sub-12	92	0	nontarget_window_no_remwake_nearby	5	True
background_781	sub-12	92	0	nontarget_window_no_remwake_nearby	5	True
background_782	sub-12	92	0	nontarget_window_no_remwake_nearby	5	True
background_783	sub-12	92	0	nontarget_window_no_remwake_nearby	5	True
background_784	sub-12	92	0	nontarget_window_no_remwake_nearby	5	True
background_785	sub-12	92	0	nontarget_window_no_remwake_nearby	5	True
background_786	sub-12	92	0	strict_same_stage_window	5	True
background_787	sub-12	92	0	strict_same_stage_window	5	True
background_788	sub-12	92	0	strict_same_stage_window	5	True
background_789	sub-12	92	0	strict_same_stage_window	5	True
background_79	sub-100	67	0	nontarget_window_no_remwake_nearby	5	True
background_790	sub-12	92	0	strict_same_stage_window	5	True
background_791	sub-12	92	0	strict_same_stage_window	5	True
background_792	sub-120	99	0	nontarget_window_no_remwake_nearby	5	True
background_793	sub-120	99	0	nontarget_window_no_remwake_nearby	5	True
background_794	sub-120	99	0	nontarget_window_no_remwake_nearby	5	True
background_795	sub-120	99	0	nontarget_window_no_remwake_nearby	5	True
background_796	sub-120	99	0	nontarget_window_no_remwake_nearby	5	True
background_797	sub-120	99	0	nontarget_window_no_remwake_nearby	5	True
background_798	sub-120	99	0	nontarget_window_no_remwake_nearby	5	True
background_799	sub-120	99	0	nontarget_window_no_remwake_nearby	5	True
background_80	sub-100	67	0	nontarget_window_no_remwake_nearby	5	True
background_800	sub-120	99	0	nontarget_window_no_remwake_nearby	5	True
background_801	sub-120	99	0	nontarget_window_no_remwake_nearby	5	True
background_802	sub-120	99	0	nontarget_window_no_remwake_nearby	5	True
background_803	sub-120	99	0	nontarget_window_no_remwake_nearby	5	True
background_804	sub-120	99	0	nontarget_window_no_remwake_nearby	5	True
background_805	sub-120	99	0	nontarget_window_no_remwake_nearby	5	True
background_806	sub-120	99	0	nontarget_window_no_remwake_nearby	5	True
background_807	sub-120	99	0	nontarget_window_no_remwake_nearby	5	True
background_808	sub-120	99	0	nontarget_window_no_remwake_nearby	5	True
background_809	sub-120	99	0	nontarget_window_no_remwake_nearby	5	True
background_81	sub-100	67	0	nontarget_window_no_remwake_nearby	5	True
background_810	sub-120	99	0	nontarget_window_no_remwake_nearby	5	True
background_811	sub-120	99	0	nontarget_window_no_remwake_nearby	5	True
background_812	sub-120	99	0	nontarget_window_no_remwake_nearby	5	True
background_813	sub-120	99	0	nontarget_window_no_remwake_nearby	5	True
background_814	sub-120	99	0	nontarget_window_no_remwake_nearby	5	True
background_815	sub-120	99	0	nontarget_window_no_remwake_nearby	5	True
background_816	sub-120	99	0	nontarget_window_no_remwake_nearby	5	True
background_817	sub-120	99	0	nontarget_window_no_remwake_nearby	5	True
background_818	sub-120	99	0	nontarget_window_no_remwake_nearby	5	True
