quality_version	structural_quality_version	amplitude_quality_version	transition_id	subject	participant_id	pid	transition_type	is_primary_label	nominal_boundary_sec	window_start_sample	window_stop_sample	eeg_envelope_proxy_status	amplitude_window_decision	amplitude_review_priority	structural_critical_flags	amplitude_critical_flags	amplitude_review_flags	combined_critical_flags	combined_review_flags	preprocessing_decision	previous_quality_version	previous_preprocessing_decision	actual_window_samples	expected_window_samples	full_window_coverage	coverage_critical_flag	new_critical_exclusion_v0.3
v0.3	v0.1	v0.1	27	sub-5	sub-5	3	REM_to_Wake	True	21900.0	5575680	5637120	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	28	sub-5	sub-5	3	Wake_to_REM	False	21930.0	5583360	5644800	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	29	sub-5	sub-5	3	REM_to_Wake	True	22380.0	5698560	5760000	lag_review	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	184	sub-50	sub-50	88	Wake_to_REM	False	15450.0	3924480	3985920	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	185	sub-50	sub-50	88	REM_to_Wake	True	23490.0	5982720	6044160	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	186	sub-51	sub-51	30	REM_to_Wake	True	10200.0	2580480	2641920	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	187	sub-51	sub-51	30	REM_to_Wake	True	18480.0	4700160	4761600	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	188	sub-51	sub-51	30	Wake_to_REM	False	18510.0	4707840	4769280	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	189	sub-51	sub-51	30	REM_to_Wake	True	23550.0	5998080	6059520	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	190	sub-51	sub-51	30	Wake_to_REM	False	23580.0	6005760	6067200	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	191	sub-51	sub-51	30	REM_to_Wake	True	23820.0	6067200	6128640	near_zero_lag	review	targeted_review	pass	pass	amplitude:high_robust_range;amplitude:many_10mad_outliers	pass	amplitude:high_robust_range;amplitude:many_10mad_outliers	review_targeted	v0.2	review_targeted	61440	61440	True	pass	False
v0.3	v0.1	v0.1	192	sub-51	sub-51	30	REM_to_Wake	True	26310.0	6704640	6766080	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	193	sub-52	sub-52	31	REM_to_Wake	True	5070.0	1267200	1328640	near_zero_lag	include	no_review_flag	pass	pass	pass	pass	pass	include	v0.2	include	61440	61440	True	pass	False
v0.3	v0.1	v0.1	194	sub-52	sub-52	31	REM_to_Wake	True	17670.0	4492800	4554240	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	195	sub-52	sub-52	31	REM_to_Wake	True	23550.0	5998080	6059520	lag_review	include	no_review_flag	pass	pass	pass	pass	pass	include	v0.2	include	61440	61440	True	pass	False
v0.3	v0.1	v0.1	196	sub-52	sub-52	31	REM_to_Wake	True	27660.0	7050240	7094272	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	coverage:incomplete_240s_signal_coverage	amplitude:many_10mad_outliers	exclude_critical	v0.2	include_mad_sensitivity	44032	61440	False	coverage:incomplete_240s_signal_coverage	True
v0.3	v0.1	v0.1	197	sub-53	sub-53	88	REM_to_Wake	True	1620.0	384000	445440	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	198	sub-53	sub-53	88	Wake_to_REM	False	1650.0	391680	453120	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	199	sub-53	sub-53	88	REM_to_Wake	True	18540.0	4715520	4776960	near_zero_lag	include	no_review_flag	pass	pass	pass	pass	pass	include	v0.2	include	61440	61440	True	pass	False
v0.3	v0.1	v0.1	200	sub-53	sub-53	88	REM_to_Wake	True	18840.0	4792320	4853760	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	201	sub-53	sub-53	88	Wake_to_REM	False	18870.0	4800000	4861440	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	202	sub-53	sub-53	88	REM_to_Wake	True	19080.0	4853760	4915200	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	203	sub-54	sub-54	88	REM_to_Wake	True	10530.0	2664960	2726400	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	204	sub-54	sub-54	88	REM_to_Wake	True	17700.0	4500480	4561920	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	205	sub-54	sub-54	88	Wake_to_REM	False	17730.0	4508160	4569600	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	206	sub-54	sub-54	88	REM_to_Wake	True	20490.0	5214720	5276160	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	207	sub-55	sub-55	77	REM_to_Wake	True	15390.0	3909120	3970560	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	208	sub-55	sub-55	77	REM_to_Wake	True	22050.0	5614080	5675520	lag_review	review	targeted_review	pass	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers	review_targeted	v0.2	review_targeted	61440	61440	True	pass	False
v0.3	v0.1	v0.1	209	sub-55	sub-55	77	REM_to_Wake	True	28170.0	7180800	7242240	unusable	exclude	critical_exclusion	pass	amplitude:constant_signal;amplitude:flatline_at_least_5_sec;amplitude:near_flat_robust_range	amplitude:repeated_endpoints	amplitude:constant_signal;amplitude:flatline_at_least_5_sec;amplitude:near_flat_robust_range	amplitude:repeated_endpoints	exclude_critical	v0.2	exclude_critical	61440	61440	True	pass	False
v0.3	v0.1	v0.1	210	sub-55	sub-55	77	REM_to_Wake	True	29850.0	7610880	7672320	unusable	exclude	critical_exclusion	pass	amplitude:constant_signal;amplitude:flatline_at_least_5_sec;amplitude:near_flat_robust_range	amplitude:repeated_endpoints	amplitude:constant_signal;amplitude:flatline_at_least_5_sec;amplitude:near_flat_robust_range	amplitude:repeated_endpoints	exclude_critical	v0.2	exclude_critical	61440	61440	True	pass	False
v0.3	v0.1	v0.1	211	sub-56	sub-56	78	REM_to_Wake	True	19140.0	4869120	4930560	lag_review	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	212	sub-56	sub-56	78	Wake_to_REM	False	19170.0	4876800	4938240	lag_review	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	213	sub-56	sub-56	78	REM_to_Wake	True	21000.0	5345280	5406720	lag_review	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	214	sub-56	sub-56	78	REM_to_Wake	True	25470.0	6489600	6551040	lag_review	review	targeted_review	pass	pass	amplitude:high_robust_range;amplitude:many_abrupt_jumps	pass	amplitude:high_robust_range;amplitude:many_abrupt_jumps	review_targeted	v0.2	review_targeted	61440	61440	True	pass	False
v0.3	v0.1	v0.1	215	sub-56	sub-56	78	Wake_to_REM	False	25530.0	6504960	6566400	lag_review	review	targeted_review	pass	pass	amplitude:high_robust_range;amplitude:many_10mad_outliers;amplitude:many_abrupt_jumps	pass	amplitude:high_robust_range;amplitude:many_10mad_outliers;amplitude:many_abrupt_jumps	review_targeted	v0.2	review_targeted	61440	61440	True	pass	False
v0.3	v0.1	v0.1	216	sub-56	sub-56	78	REM_to_Wake	True	25590.0	6520320	6581760	lag_review	review	targeted_review	pass	pass	amplitude:high_robust_range;amplitude:many_10mad_outliers;amplitude:many_abrupt_jumps	pass	amplitude:high_robust_range;amplitude:many_10mad_outliers;amplitude:many_abrupt_jumps	review_targeted	v0.2	review_targeted	61440	61440	True	pass	False
v0.3	v0.1	v0.1	217	sub-56	sub-56	78	Wake_to_REM	False	26550.0	6766080	6827520	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	218	sub-56	sub-56	78	REM_to_Wake	True	26820.0	6835200	6896640	near_zero_lag	include	no_review_flag	pass	pass	pass	pass	pass	include	v0.2	include	61440	61440	True	pass	False
v0.3	v0.1	v0.1	219	sub-56	sub-56	78	Wake_to_REM	False	26850.0	6842880	6904320	near_zero_lag	include	no_review_flag	pass	pass	pass	pass	pass	include	v0.2	include	61440	61440	True	pass	False
v0.3	v0.1	v0.1	220	sub-57	sub-57	77	REM_to_Wake	True	14490.0	3678720	3740160	lag_review	review	targeted_review	pass	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers;amplitude:many_abrupt_jumps;amplitude:repeated_endpoints	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers;amplitude:many_abrupt_jumps;amplitude:repeated_endpoints	review_targeted	v0.2	review_targeted	61440	61440	True	pass	False
v0.3	v0.1	v0.1	221	sub-57	sub-57	77	Wake_to_REM	False	14520.0	3686400	3747840	near_zero_lag	review	targeted_review	pass	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers;amplitude:many_abrupt_jumps;amplitude:repeated_endpoints	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers;amplitude:many_abrupt_jumps;amplitude:repeated_endpoints	review_targeted	v0.2	review_targeted	61440	61440	True	pass	False
v0.3	v0.1	v0.1	222	sub-57	sub-57	77	REM_to_Wake	True	22140.0	5637120	5698560	lag_review	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	223	sub-57	sub-57	77	REM_to_Wake	True	29340.0	7480320	7541760	near_zero_lag	review	targeted_review	pass	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers;amplitude:many_abrupt_jumps;amplitude:repeated_endpoints	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers;amplitude:many_abrupt_jumps;amplitude:repeated_endpoints	review_targeted	v0.2	review_targeted	61440	61440	True	pass	False
v0.3	v0.1	v0.1	224	sub-57	sub-57	77	Wake_to_REM	False	29370.0	7488000	7549440	near_zero_lag	review	targeted_review	pass	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers;amplitude:many_abrupt_jumps;amplitude:repeated_endpoints	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers;amplitude:many_abrupt_jumps;amplitude:repeated_endpoints	review_targeted	v0.2	review_targeted	61440	61440	True	pass	False
v0.3	v0.1	v0.1	225	sub-57	sub-57	77	REM_to_Wake	True	30030.0	7656960	7718400	lag_review	review	targeted_review	pass	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers;amplitude:repeated_endpoints	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers;amplitude:repeated_endpoints	review_targeted	v0.2	review_targeted	61440	61440	True	pass	False
v0.3	v0.1	v0.1	226	sub-58	sub-58	78	REM_to_Wake	True	19590.0	4984320	5045760	near_zero_lag	review	targeted_review	pass	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers	review_targeted	v0.2	review_targeted	61440	61440	True	pass	False
v0.3	v0.1	v0.1	227	sub-58	sub-58	78	REM_to_Wake	True	20490.0	5214720	5276160	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	228	sub-58	sub-58	78	Wake_to_REM	False	20520.0	5222400	5283840	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	229	sub-58	sub-58	78	REM_to_Wake	True	21540.0	5483520	5544960	lag_review	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	230	sub-58	sub-58	78	Wake_to_REM	False	21570.0	5491200	5552640	lag_review	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	231	sub-58	sub-58	78	REM_to_Wake	True	26610.0	6781440	6842880	lag_review	include	no_review_flag	pass	pass	pass	pass	pass	include	v0.2	include	61440	61440	True	pass	False
v0.3	v0.1	v0.1	232	sub-58	sub-58	78	REM_to_Wake	True	29970.0	7641600	7703040	near_zero_lag	include	no_review_flag	pass	pass	pass	pass	pass	include	v0.2	include	61440	61440	True	pass	False
v0.3	v0.1	v0.1	233	sub-58	sub-58	78	Wake_to_REM	False	30000.0	7649280	7710720	near_zero_lag	include	no_review_flag	pass	pass	pass	pass	pass	include	v0.2	include	61440	61440	True	pass	False
v0.3	v0.1	v0.1	234	sub-58	sub-58	78	REM_to_Wake	True	30120.0	7680000	7721472	lag_review	exclude	critical_exclusion	pass	amplitude:flatline_at_least_5_sec	amplitude:high_robust_range;amplitude:many_10mad_outliers;amplitude:repeated_endpoints	amplitude:flatline_at_least_5_sec;coverage:incomplete_240s_signal_coverage	amplitude:high_robust_range;amplitude:many_10mad_outliers;amplitude:repeated_endpoints	exclude_critical	v0.2	exclude_critical	41472	61440	False	coverage:incomplete_240s_signal_coverage	False
v0.3	v0.1	v0.1	235	sub-59	sub-59	79	REM_to_Wake	True	14100.0	3578880	3640320	near_zero_lag	review	targeted_review	pass	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers	review_targeted	v0.2	review_targeted	61440	61440	True	pass	False
v0.3	v0.1	v0.1	236	sub-59	sub-59	79	REM_to_Wake	True	21510.0	5475840	5537280	lag_review	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	237	sub-59	sub-59	79	REM_to_Wake	True	27270.0	6950400	7011840	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	238	sub-59	sub-59	79	Wake_to_REM	False	27450.0	6996480	7057920	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	239	sub-59	sub-59	79	REM_to_Wake	True	28530.0	7272960	7334400	near_zero_lag	include	no_review_flag	pass	pass	pass	pass	pass	include	v0.2	include	61440	61440	True	pass	False
v0.3	v0.1	v0.1	240	sub-59	sub-59	79	Wake_to_REM	False	28560.0	7280640	7342080	near_zero_lag	include	no_review_flag	pass	pass	pass	pass	pass	include	v0.2	include	61440	61440	True	pass	False
v0.3	v0.1	v0.1	241	sub-59	sub-59	79	REM_to_Wake	True	28950.0	7380480	7441920	lag_review	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	242	sub-59	sub-59	79	Wake_to_REM	False	28980.0	7388160	7449600	lag_review	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	30	sub-6	sub-6	4	REM_to_Wake	True	18750.0	4769280	4830720	near_zero_lag	include	no_review_flag	pass	pass	pass	pass	pass	include	v0.2	include	61440	61440	True	pass	False
v0.3	v0.1	v0.1	243	sub-61	sub-61	79	REM_to_Wake	True	9900.0	2503680	2565120	lag_review	review	targeted_review	pass	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers	review_targeted	v0.2	review_targeted	61440	61440	True	pass	False
v0.3	v0.1	v0.1	244	sub-61	sub-61	79	REM_to_Wake	True	16530.0	4200960	4262400	lag_review	review	targeted_review	pass	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers;amplitude:many_abrupt_jumps;amplitude:repeated_endpoints	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers;amplitude:many_abrupt_jumps;amplitude:repeated_endpoints	review_targeted	v0.2	review_targeted	61440	61440	True	pass	False
v0.3	v0.1	v0.1	245	sub-61	sub-61	79	REM_to_Wake	True	26550.0	6766080	6827520	near_zero_lag	review	targeted_review	pass	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers;amplitude:many_abrupt_jumps;amplitude:repeated_endpoints	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers;amplitude:many_abrupt_jumps;amplitude:repeated_endpoints	review_targeted	v0.2	review_targeted	61440	61440	True	pass	False
v0.3	v0.1	v0.1	246	sub-61	sub-61	79	Wake_to_REM	False	26580.0	6773760	6835200	near_zero_lag	review	targeted_review	pass	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers;amplitude:many_abrupt_jumps;amplitude:repeated_endpoints	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers;amplitude:many_abrupt_jumps;amplitude:repeated_endpoints	review_targeted	v0.2	review_targeted	61440	61440	True	pass	False
v0.3	v0.1	v0.1	247	sub-61	sub-61	79	REM_to_Wake	True	26940.0	6865920	6927360	near_zero_lag	review	targeted_review	pass	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers;amplitude:many_abrupt_jumps;amplitude:repeated_endpoints	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers;amplitude:many_abrupt_jumps;amplitude:repeated_endpoints	review_targeted	v0.2	review_targeted	61440	61440	True	pass	False
v0.3	v0.1	v0.1	248	sub-61	sub-61	79	Wake_to_REM	False	26970.0	6873600	6935040	near_zero_lag	review	targeted_review	pass	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers;amplitude:many_abrupt_jumps;amplitude:repeated_endpoints	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers;amplitude:many_abrupt_jumps;amplitude:repeated_endpoints	review_targeted	v0.2	review_targeted	61440	61440	True	pass	False
v0.3	v0.1	v0.1	249	sub-61	sub-61	79	REM_to_Wake	True	27120.0	6912000	6973440	lag_review	review	targeted_review	pass	pass	amplitude:high_robust_range;amplitude:many_10mad_outliers	pass	amplitude:high_robust_range;amplitude:many_10mad_outliers	review_targeted	v0.2	review_targeted	61440	61440	True	pass	False
v0.3	v0.1	v0.1	250	sub-61	sub-61	79	Wake_to_REM	False	27150.0	6919680	6981120	lag_review	review	targeted_review	pass	pass	amplitude:high_robust_range;amplitude:many_10mad_outliers	pass	amplitude:high_robust_range;amplitude:many_10mad_outliers	review_targeted	v0.2	review_targeted	61440	61440	True	pass	False
v0.3	v0.1	v0.1	251	sub-62	sub-62	80	REM_to_Wake	True	17040.0	4331520	4392960	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	252	sub-62	sub-62	80	REM_to_Wake	True	25980.0	6620160	6681600	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	253	sub-63	sub-63	81	REM_to_Wake	True	22920.0	5836800	5898240	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	254	sub-64	sub-64	82	REM_to_Wake	True	11250.0	2849280	2910720	near_zero_lag	include	no_review_flag	pass	pass	pass	pass	pass	include	v0.2	include	61440	61440	True	pass	False
v0.3	v0.1	v0.1	255	sub-64	sub-64	82	Wake_to_REM	False	11280.0	2856960	2918400	near_zero_lag	include	no_review_flag	pass	pass	pass	pass	pass	include	v0.2	include	61440	61440	True	pass	False
v0.3	v0.1	v0.1	256	sub-64	sub-64	82	REM_to_Wake	True	21480.0	5468160	5529600	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	257	sub-65	sub-65	81	REM_to_Wake	True	15030.0	3816960	3878400	lag_review	review	targeted_review	pass	pass	amplitude:high_peak_to_peak;amplitude:many_10mad_outliers;amplitude:many_abrupt_jumps	pass	amplitude:high_peak_to_peak;amplitude:many_10mad_outliers;amplitude:many_abrupt_jumps	review_targeted	v0.2	review_targeted	61440	61440	True	pass	False
v0.3	v0.1	v0.1	258	sub-66	sub-66	82	REM_to_Wake	True	14880.0	3778560	3840000	lag_review	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	259	sub-66	sub-66	82	REM_to_Wake	True	30150.0	7687680	7749120	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	260	sub-67	sub-67	32	REM_to_Wake	True	5700.0	1428480	1489920	near_zero_lag	include	no_review_flag	pass	pass	pass	pass	pass	include	v0.2	include	61440	61440	True	pass	False
v0.3	v0.1	v0.1	261	sub-67	sub-67	32	REM_to_Wake	True	9450.0	2388480	2449920	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	262	sub-67	sub-67	32	REM_to_Wake	True	15450.0	3924480	3985920	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	263	sub-67	sub-67	32	REM_to_Wake	True	20490.0	5214720	5276160	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	264	sub-67	sub-67	32	REM_to_Wake	True	24240.0	6174720	6236160	lag_review	review	targeted_review	pass	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers;amplitude:repeated_endpoints	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers;amplitude:repeated_endpoints	review_targeted	v0.2	review_targeted	61440	61440	True	pass	False
