sample_id	subject	pid	candidate_time_sec	label	source_tier	retained	drop_reason
background_3344	sub-73	38	3480.0	0	nontarget_window_no_remwake_nearby	True	
background_3357	sub-73	38	3540.0	0	nontarget_window_no_remwake_nearby	True	
background_3334	sub-73	38	3570.0	0	nontarget_window_no_remwake_nearby	True	
background_3342	sub-73	38	5460.0	0	nontarget_window_no_remwake_nearby	True	
background_3354	sub-73	38	5490.0	0	nontarget_window_no_remwake_nearby	True	
background_3355	sub-73	38	5520.0	0	nontarget_window_no_remwake_nearby	True	
background_3364	sub-73	38	5580.0	0	strict_same_stage_window	True	
background_3365	sub-73	38	5610.0	0	strict_same_stage_window	True	
transition_279	sub-73	38	5850.0	1	REM_to_Wake	True	
background_3340	sub-73	38	6900.0	0	nontarget_window_no_remwake_nearby	True	
background_3346	sub-73	38	6930.0	0	nontarget_window_no_remwake_nearby	True	
background_3341	sub-73	38	6960.0	0	nontarget_window_no_remwake_nearby	True	
background_3347	sub-73	38	6990.0	0	nontarget_window_no_remwake_nearby	True	
background_3348	sub-73	38	7110.0	0	nontarget_window_no_remwake_nearby	True	
background_3349	sub-73	38	7140.0	0	nontarget_window_no_remwake_nearby	True	
background_3362	sub-73	38	7470.0	0	strict_same_stage_window	True	
background_3363	sub-73	38	7500.0	0	strict_same_stage_window	True	
background_3350	sub-73	38	7710.0	0	nontarget_window_no_remwake_nearby	True	
background_3345	sub-73	38	9570.0	0	nontarget_window_no_remwake_nearby	True	
background_3343	sub-73	38	10170.0	0	nontarget_window_no_remwake_nearby	True	
background_3351	sub-73	38	10680.0	0	nontarget_window_no_remwake_nearby	True	
background_3352	sub-73	38	19530.0	0	nontarget_window_no_remwake_nearby	True	
background_3337	sub-73	38	21780.0	0	nontarget_window_no_remwake_nearby	True	
background_3336	sub-73	38	21810.0	0	nontarget_window_no_remwake_nearby	True	
background_3353	sub-73	38	24780.0	0	nontarget_window_no_remwake_nearby	True	
background_3403	sub-74	39	120.0	0	strict_same_stage_window	True	
background_3404	sub-74	39	150.0	0	strict_same_stage_window	True	
background_3395	sub-74	39	3150.0	0	nontarget_window_no_remwake_nearby	True	
background_3396	sub-74	39	3180.0	0	nontarget_window_no_remwake_nearby	True	
background_3391	sub-74	39	3240.0	0	nontarget_window_no_remwake_nearby	True	
background_3368	sub-74	39	3270.0	0	nontarget_window_no_remwake_nearby	True	
background_3370	sub-74	39	3300.0	0	nontarget_window_no_remwake_nearby	True	
background_3372	sub-74	39	3330.0	0	nontarget_window_no_remwake_nearby	True	
background_3369	sub-74	39	3360.0	0	nontarget_window_no_remwake_nearby	True	
background_3371	sub-74	39	3390.0	0	nontarget_window_no_remwake_nearby	True	
background_3374	sub-74	39	3420.0	0	nontarget_window_no_remwake_nearby	True	
background_3375	sub-74	39	3450.0	0	nontarget_window_no_remwake_nearby	True	
background_3397	sub-74	39	3510.0	0	strict_same_stage_window	True	
background_3398	sub-74	39	3540.0	0	strict_same_stage_window	True	
background_3373	sub-74	39	4170.0	0	nontarget_window_no_remwake_nearby	True	
background_3376	sub-74	39	4770.0	0	nontarget_window_no_remwake_nearby	True	
background_3382	sub-74	39	4800.0	0	nontarget_window_no_remwake_nearby	True	
background_3377	sub-74	39	4830.0	0	nontarget_window_no_remwake_nearby	True	
background_3383	sub-74	39	4860.0	0	nontarget_window_no_remwake_nearby	True	
background_3384	sub-74	39	5040.0	0	nontarget_window_no_remwake_nearby	True	
background_3385	sub-74	39	5070.0	0	nontarget_window_no_remwake_nearby	True	
background_3399	sub-74	39	5130.0	0	strict_same_stage_window	True	
background_3400	sub-74	39	5160.0	0	strict_same_stage_window	True	
background_3380	sub-74	39	5820.0	0	nontarget_window_no_remwake_nearby	True	
background_3393	sub-74	39	5850.0	0	nontarget_window_no_remwake_nearby	True	
background_3378	sub-74	39	7350.0	0	nontarget_window_no_remwake_nearby	True	
background_3389	sub-74	39	7380.0	0	nontarget_window_no_remwake_nearby	True	
background_3390	sub-74	39	7410.0	0	nontarget_window_no_remwake_nearby	True	
background_3401	sub-74	39	7470.0	0	strict_same_stage_window	True	
background_3402	sub-74	39	7500.0	0	strict_same_stage_window	True	
background_3387	sub-74	39	8250.0	0	nontarget_window_no_remwake_nearby	True	
background_3386	sub-74	39	11610.0	0	nontarget_window_no_remwake_nearby	True	
background_3392	sub-74	39	11640.0	0	nontarget_window_no_remwake_nearby	True	
background_3381	sub-74	39	11970.0	0	nontarget_window_no_remwake_nearby	True	
background_3394	sub-74	39	12030.0	0	nontarget_window_no_remwake_nearby	True	
background_3379	sub-74	39	14580.0	0	nontarget_window_no_remwake_nearby	True	
transition_280	sub-74	39	17010.0	1	REM_to_Wake	True	
background_3388	sub-74	39	23850.0	0	nontarget_window_no_remwake_nearby	True	
transition_281	sub-74	39	27630.0	1	REM_to_Wake	True	
background_3497	sub-77	42	420.0	0	nontarget_window_no_remwake_nearby	True	
background_3498	sub-77	42	450.0	0	nontarget_window_no_remwake_nearby	True	
background_3474	sub-77	42	570.0	0	nontarget_window_no_remwake_nearby	True	
background_3496	sub-77	42	690.0	0	nontarget_window_no_remwake_nearby	True	
background_3471	sub-77	42	720.0	0	nontarget_window_no_remwake_nearby	True	
background_3472	sub-77	42	840.0	0	nontarget_window_no_remwake_nearby	True	
background_3478	sub-77	42	870.0	0	nontarget_window_no_remwake_nearby	True	
background_3484	sub-77	42	900.0	0	nontarget_window_no_remwake_nearby	True	
background_3473	sub-77	42	960.0	0	nontarget_window_no_remwake_nearby	True	
background_3479	sub-77	42	990.0	0	nontarget_window_no_remwake_nearby	True	
background_3499	sub-77	42	1080.0	0	strict_same_stage_window	True	
background_3500	sub-77	42	1110.0	0	strict_same_stage_window	True	
background_3480	sub-77	42	2970.0	0	nontarget_window_no_remwake_nearby	True	
background_3486	sub-77	42	3000.0	0	nontarget_window_no_remwake_nearby	True	
background_3481	sub-77	42	3180.0	0	nontarget_window_no_remwake_nearby	True	
background_3487	sub-77	42	3210.0	0	nontarget_window_no_remwake_nearby	True	
background_3482	sub-77	42	4230.0	0	nontarget_window_no_remwake_nearby	True	
background_3493	sub-77	42	4260.0	0	nontarget_window_no_remwake_nearby	True	
background_3491	sub-77	42	4290.0	0	nontarget_window_no_remwake_nearby	True	
background_3483	sub-77	42	4320.0	0	nontarget_window_no_remwake_nearby	True	
background_3494	sub-77	42	4350.0	0	nontarget_window_no_remwake_nearby	True	
background_3503	sub-77	42	4440.0	0	strict_same_stage_window	True	
background_3504	sub-77	42	4470.0	0	strict_same_stage_window	True	
background_3492	sub-77	42	4920.0	0	nontarget_window_no_remwake_nearby	True	
background_3485	sub-77	42	6210.0	0	nontarget_window_no_remwake_nearby	True	
background_3490	sub-77	42	11490.0	0	nontarget_window_no_remwake_nearby	True	
background_3537	sub-78	43	3300.0	0	nontarget_window_no_remwake_nearby	True	
background_3538	sub-78	43	3330.0	0	nontarget_window_no_remwake_nearby	True	
background_3533	sub-78	43	3390.0	0	nontarget_window_no_remwake_nearby	True	
background_3507	sub-78	43	3420.0	0	nontarget_window_no_remwake_nearby	True	
background_3508	sub-78	43	3450.0	0	nontarget_window_no_remwake_nearby	True	
background_3511	sub-78	43	3570.0	0	nontarget_window_no_remwake_nearby	True	
background_3534	sub-78	43	3600.0	0	nontarget_window_no_remwake_nearby	True	
background_3509	sub-78	43	3690.0	0	nontarget_window_no_remwake_nearby	True	
background_3514	sub-78	43	3720.0	0	nontarget_window_no_remwake_nearby	True	
background_3515	sub-78	43	3750.0	0	nontarget_window_no_remwake_nearby	True	
background_3539	sub-78	43	3810.0	0	strict_same_stage_window	True	
background_3540	sub-78	43	3840.0	0	strict_same_stage_window	True	
background_3520	sub-78	43	4200.0	0	nontarget_window_no_remwake_nearby	True	
background_3516	sub-78	43	5370.0	0	nontarget_window_no_remwake_nearby	True	
background_3524	sub-78	43	5400.0	0	nontarget_window_no_remwake_nearby	True	
background_3525	sub-78	43	5430.0	0	nontarget_window_no_remwake_nearby	True	
background_3522	sub-78	43	5520.0	0	nontarget_window_no_remwake_nearby	True	
background_3517	sub-78	43	5550.0	0	nontarget_window_no_remwake_nearby	True	
background_3541	sub-78	43	7230.0	0	strict_same_stage_window	True	
background_3542	sub-78	43	7500.0	0	strict_same_stage_window	True	
background_3527	sub-78	43	7860.0	0	nontarget_window_no_remwake_nearby	True	
background_3513	sub-78	43	8100.0	0	nontarget_window_no_remwake_nearby	True	
background_3518	sub-78	43	8400.0	0	nontarget_window_no_remwake_nearby	True	
background_3529	sub-78	43	8430.0	0	nontarget_window_no_remwake_nearby	True	
background_3519	sub-78	43	8490.0	0	nontarget_window_no_remwake_nearby	True	
background_3531	sub-78	43	8520.0	0	nontarget_window_no_remwake_nearby	True	
background_3532	sub-78	43	8550.0	0	nontarget_window_no_remwake_nearby	True	
background_3543	sub-78	43	8610.0	0	strict_same_stage_window	True	
background_3544	sub-78	43	8640.0	0	strict_same_stage_window	True	
background_3530	sub-78	43	9600.0	0	nontarget_window_no_remwake_nearby	True	
background_3521	sub-78	43	10350.0	0	nontarget_window_no_remwake_nearby	True	
background_3528	sub-78	43	17040.0	0	nontarget_window_no_remwake_nearby	True	
background_3535	sub-78	43	19860.0	0	nontarget_window_no_remwake_nearby	True	
background_3536	sub-78	43	19920.0	0	nontarget_window_no_remwake_nearby	True	
transition_291	sub-78	43	24570.0	1	REM_to_Wake	True	
transition_293	sub-78	43	25230.0	1	REM_to_Wake	True	
background_3609	sub-8	6	120.0	0	strict_same_stage_window	True	
background_3610	sub-8	6	150.0	0	strict_same_stage_window	True	
background_3601	sub-8	6	2010.0	0	nontarget_window_no_remwake_nearby	True	
background_3602	sub-8	6	2040.0	0	nontarget_window_no_remwake_nearby	True	
background_3598	sub-8	6	2100.0	0	nontarget_window_no_remwake_nearby	True	
background_3579	sub-8	6	2130.0	0	nontarget_window_no_remwake_nearby	True	
background_3582	sub-8	6	2160.0	0	nontarget_window_no_remwake_nearby	True	
background_3599	sub-8	6	3570.0	0	nontarget_window_no_remwake_nearby	True	
background_3583	sub-8	6	3600.0	0	nontarget_window_no_remwake_nearby	True	
background_3580	sub-8	6	3690.0	0	nontarget_window_no_remwake_nearby	True	
background_3584	sub-8	6	3720.0	0	nontarget_window_no_remwake_nearby	True	
background_3585	sub-8	6	3750.0	0	nontarget_window_no_remwake_nearby	True	
background_3603	sub-8	6	3810.0	0	strict_same_stage_window	True	
background_3604	sub-8	6	3840.0	0	strict_same_stage_window	True	
background_3586	sub-8	6	4320.0	0	nontarget_window_no_remwake_nearby	True	
background_3593	sub-8	6	4350.0	0	nontarget_window_no_remwake_nearby	True	
background_3594	sub-8	6	4380.0	0	nontarget_window_no_remwake_nearby	True	
background_3591	sub-8	6	4530.0	0	nontarget_window_no_remwake_nearby	True	
background_3589	sub-8	6	4620.0	0	nontarget_window_no_remwake_nearby	True	
background_3600	sub-8	6	4920.0	0	nontarget_window_no_remwake_nearby	True	
background_3590	sub-8	6	4950.0	0	nontarget_window_no_remwake_nearby	True	
background_3581	sub-8	6	6690.0	0	nontarget_window_no_remwake_nearby	True	
background_3587	sub-8	6	7380.0	0	nontarget_window_no_remwake_nearby	True	
background_3605	sub-8	6	7500.0	0	strict_same_stage_window	True	
background_3606	sub-8	6	7530.0	0	strict_same_stage_window	True	
background_3592	sub-8	6	8820.0	0	nontarget_window_no_remwake_nearby	True	
background_3588	sub-8	6	9480.0	0	nontarget_window_no_remwake_nearby	True	
background_3596	sub-8	6	9510.0	0	nontarget_window_no_remwake_nearby	True	
background_3597	sub-8	6	9540.0	0	nontarget_window_no_remwake_nearby	True	
background_3607	sub-8	6	9600.0	0	strict_same_stage_window	True	
background_3608	sub-8	6	9630.0	0	strict_same_stage_window	True	
background_3595	sub-8	6	10080.0	0	nontarget_window_no_remwake_nearby	True	
background_3646	sub-80	45	120.0	0	strict_same_stage_window	True	
background_3647	sub-80	45	150.0	0	strict_same_stage_window	True	
background_3637	sub-80	45	1620.0	0	nontarget_window_no_remwake_nearby	True	
background_3638	sub-80	45	1650.0	0	nontarget_window_no_remwake_nearby	True	
background_3633	sub-80	45	1710.0	0	nontarget_window_no_remwake_nearby	True	
background_3611	sub-80	45	1740.0	0	nontarget_window_no_remwake_nearby	True	
background_3612	sub-80	45	1770.0	0	nontarget_window_no_remwake_nearby	True	
background_3615	sub-80	45	1830.0	0	nontarget_window_no_remwake_nearby	True	
background_3634	sub-80	45	1980.0	0	nontarget_window_no_remwake_nearby	True	
background_3616	sub-80	45	2010.0	0	nontarget_window_no_remwake_nearby	True	
background_3639	sub-80	45	2190.0	0	strict_same_stage_window	True	
background_3613	sub-80	45	2310.0	0	nontarget_window_no_remwake_nearby	True	
background_3624	sub-80	45	2340.0	0	nontarget_window_no_remwake_nearby	True	
background_3614	sub-80	45	2430.0	0	nontarget_window_no_remwake_nearby	True	
background_3619	sub-80	45	2460.0	0	nontarget_window_no_remwake_nearby	True	
background_3620	sub-80	45	2490.0	0	nontarget_window_no_remwake_nearby	True	
background_3640	sub-80	45	2550.0	0	strict_same_stage_window	True	
background_3641	sub-80	45	2580.0	0	strict_same_stage_window	True	
background_3621	sub-80	45	4290.0	0	nontarget_window_no_remwake_nearby	True	
background_3628	sub-80	45	4320.0	0	nontarget_window_no_remwake_nearby	True	
background_3629	sub-80	45	4350.0	0	nontarget_window_no_remwake_nearby	True	
background_3642	sub-80	45	4410.0	0	strict_same_stage_window	True	
background_3643	sub-80	45	4440.0	0	strict_same_stage_window	True	
background_3626	sub-80	45	6240.0	0	nontarget_window_no_remwake_nearby	True	
background_3617	sub-80	45	8550.0	0	nontarget_window_no_remwake_nearby	True	
background_3623	sub-80	45	9600.0	0	nontarget_window_no_remwake_nearby	True	
background_3631	sub-80	45	9630.0	0	nontarget_window_no_remwake_nearby	True	
background_3632	sub-80	45	9660.0	0	nontarget_window_no_remwake_nearby	True	
background_3644	sub-80	45	9720.0	0	strict_same_stage_window	True	
background_3645	sub-80	45	9750.0	0	strict_same_stage_window	True	
background_3630	sub-80	45	12060.0	0	nontarget_window_no_remwake_nearby	True	
background_3622	sub-80	45	14220.0	0	nontarget_window_no_remwake_nearby	True	
background_3627	sub-80	45	14940.0	0	nontarget_window_no_remwake_nearby	True	
background_3625	sub-80	45	17190.0	0	nontarget_window_no_remwake_nearby	True	
background_3635	sub-80	45	17220.0	0	nontarget_window_no_remwake_nearby	True	
background_3618	sub-80	45	19530.0	0	nontarget_window_no_remwake_nearby	True	
background_3636	sub-80	45	21210.0	0	nontarget_window_no_remwake_nearby	True	
background_3676	sub-81	46	120.0	0	strict_same_stage_window	True	
background_3677	sub-81	46	150.0	0	strict_same_stage_window	True	
background_3670	sub-81	46	1560.0	0	nontarget_window_no_remwake_nearby	True	
background_3671	sub-81	46	1590.0	0	nontarget_window_no_remwake_nearby	True	
background_3666	sub-81	46	1650.0	0	nontarget_window_no_remwake_nearby	True	
background_3648	sub-81	46	1680.0	0	nontarget_window_no_remwake_nearby	True	
background_3649	sub-81	46	1710.0	0	nontarget_window_no_remwake_nearby	True	
background_3650	sub-81	46	1740.0	0	nontarget_window_no_remwake_nearby	True	
background_3656	sub-81	46	1770.0	0	nontarget_window_no_remwake_nearby	True	
background_3657	sub-81	46	1800.0	0	nontarget_window_no_remwake_nearby	True	
background_3672	sub-81	46	1860.0	0	strict_same_stage_window	True	
background_3673	sub-81	46	1890.0	0	strict_same_stage_window	True	
background_3654	sub-81	46	2790.0	0	nontarget_window_no_remwake_nearby	True	
background_3651	sub-81	46	2820.0	0	nontarget_window_no_remwake_nearby	True	
background_3660	sub-81	46	2880.0	0	nontarget_window_no_remwake_nearby	True	
background_3667	sub-81	46	3150.0	0	nontarget_window_no_remwake_nearby	True	
background_3661	sub-81	46	3210.0	0	nontarget_window_no_remwake_nearby	True	
background_3668	sub-81	46	3240.0	0	nontarget_window_no_remwake_nearby	True	
background_3658	sub-81	46	6000.0	0	nontarget_window_no_remwake_nearby	True	
background_3664	sub-81	46	6030.0	0	nontarget_window_no_remwake_nearby	True	
background_3665	sub-81	46	6060.0	0	nontarget_window_no_remwake_nearby	True	
background_3674	sub-81	46	6120.0	0	strict_same_stage_window	True	
background_3675	sub-81	46	6150.0	0	strict_same_stage_window	True	
background_3663	sub-81	46	7410.0	0	nontarget_window_no_remwake_nearby	True	
background_3655	sub-81	46	10200.0	0	nontarget_window_no_remwake_nearby	True	
background_3659	sub-81	46	12900.0	0	nontarget_window_no_remwake_nearby	True	
transition_296	sub-81	46	13590.0	1	REM_to_Wake	True	
transition_298	sub-81	46	13710.0	1	REM_to_Wake	True	
background_3662	sub-81	46	21720.0	0	nontarget_window_no_remwake_nearby	True	
background_3652	sub-81	46	21750.0	0	nontarget_window_no_remwake_nearby	True	
transition_303	sub-81	46	21990.0	1	REM_to_Wake	True	
background_3653	sub-81	46	22590.0	0	nontarget_window_no_remwake_nearby	True	
background_3669	sub-81	46	24660.0	0	nontarget_window_no_remwake_nearby	True	
transition_304	sub-81	46	26370.0	1	REM_to_Wake	True	
transition_305	sub-81	46	27000.0	1	REM_to_Wake	True	
background_3741	sub-83	50	120.0	0	strict_same_stage_window	True	
background_3742	sub-83	50	150.0	0	strict_same_stage_window	True	
background_3735	sub-83	50	3390.0	0	nontarget_window_no_remwake_nearby	True	
background_3736	sub-83	50	3420.0	0	nontarget_window_no_remwake_nearby	True	
background_3731	sub-83	50	3480.0	0	nontarget_window_no_remwake_nearby	True	
background_3711	sub-83	50	3510.0	0	nontarget_window_no_remwake_nearby	True	
background_3712	sub-83	50	3540.0	0	nontarget_window_no_remwake_nearby	True	
background_3716	sub-83	50	3570.0	0	nontarget_window_no_remwake_nearby	True	
background_3732	sub-83	50	3600.0	0	nontarget_window_no_remwake_nearby	True	
background_3713	sub-83	50	3630.0	0	nontarget_window_no_remwake_nearby	True	
background_3719	sub-83	50	3660.0	0	nontarget_window_no_remwake_nearby	True	
background_3720	sub-83	50	3690.0	0	nontarget_window_no_remwake_nearby	True	
background_3717	sub-83	50	3750.0	0	nontarget_window_no_remwake_nearby	True	
background_3714	sub-83	50	3780.0	0	nontarget_window_no_remwake_nearby	True	
background_3737	sub-83	50	3900.0	0	strict_same_stage_window	True	
background_3738	sub-83	50	3930.0	0	strict_same_stage_window	True	
background_3724	sub-83	50	4770.0	0	nontarget_window_no_remwake_nearby	True	
background_3718	sub-83	50	4980.0	0	nontarget_window_no_remwake_nearby	True	
background_3725	sub-83	50	5220.0	0	nontarget_window_no_remwake_nearby	True	
background_3733	sub-83	50	5250.0	0	nontarget_window_no_remwake_nearby	True	
background_3734	sub-83	50	6810.0	0	nontarget_window_no_remwake_nearby	True	
background_3721	sub-83	50	13530.0	0	nontarget_window_no_remwake_nearby	True	
background_3726	sub-83	50	13560.0	0	nontarget_window_no_remwake_nearby	True	
background_3722	sub-83	50	17130.0	0	nontarget_window_no_remwake_nearby	True	
background_3729	sub-83	50	17160.0	0	nontarget_window_no_remwake_nearby	True	
background_3730	sub-83	50	17190.0	0	nontarget_window_no_remwake_nearby	True	
background_3739	sub-83	50	17250.0	0	strict_same_stage_window	True	
background_3740	sub-83	50	17280.0	0	strict_same_stage_window	True	
background_3727	sub-83	50	17640.0	0	nontarget_window_no_remwake_nearby	True	
background_3715	sub-83	50	17670.0	0	nontarget_window_no_remwake_nearby	True	
transition_309	sub-83	50	18450.0	1	REM_to_Wake	True	
background_3723	sub-83	50	18690.0	0	nontarget_window_no_remwake_nearby	True	
background_3728	sub-83	50	19800.0	0	nontarget_window_no_remwake_nearby	True	
background_3770	sub-84	51	120.0	0	strict_same_stage_window	True	
background_3771	sub-84	51	150.0	0	strict_same_stage_window	True	
background_3764	sub-84	51	3450.0	0	nontarget_window_no_remwake_nearby	True	
background_3765	sub-84	51	3480.0	0	nontarget_window_no_remwake_nearby	True	
background_3762	sub-84	51	3540.0	0	nontarget_window_no_remwake_nearby	True	
background_3747	sub-84	51	3570.0	0	nontarget_window_no_remwake_nearby	True	
background_3763	sub-84	51	3660.0	0	nontarget_window_no_remwake_nearby	True	
background_3743	sub-84	51	3690.0	0	nontarget_window_no_remwake_nearby	True	
background_3745	sub-84	51	3720.0	0	nontarget_window_no_remwake_nearby	True	
background_3749	sub-84	51	3750.0	0	nontarget_window_no_remwake_nearby	True	
background_3748	sub-84	51	3780.0	0	nontarget_window_no_remwake_nearby	True	
background_3746	sub-84	51	3990.0	0	nontarget_window_no_remwake_nearby	True	
background_3755	sub-84	51	4020.0	0	nontarget_window_no_remwake_nearby	True	
background_3744	sub-84	51	5760.0	0	nontarget_window_no_remwake_nearby	True	
background_3751	sub-84	51	5850.0	0	nontarget_window_no_remwake_nearby	True	
background_3756	sub-84	51	5880.0	0	nontarget_window_no_remwake_nearby	True	
background_3752	sub-84	51	6000.0	0	nontarget_window_no_remwake_nearby	True	
background_3766	sub-84	51	6090.0	0	strict_same_stage_window	True	
background_3767	sub-84	51	6120.0	0	strict_same_stage_window	True	
background_3750	sub-84	51	9060.0	0	nontarget_window_no_remwake_nearby	True	
background_3753	sub-84	51	11160.0	0	nontarget_window_no_remwake_nearby	True	
background_3760	sub-84	51	11190.0	0	nontarget_window_no_remwake_nearby	True	
background_3761	sub-84	51	11220.0	0	nontarget_window_no_remwake_nearby	True	
background_3768	sub-84	51	11280.0	0	strict_same_stage_window	True	
background_3769	sub-84	51	11310.0	0	strict_same_stage_window	True	
background_3757	sub-84	51	13080.0	0	nontarget_window_no_remwake_nearby	True	
background_3754	sub-84	51	18210.0	0	nontarget_window_no_remwake_nearby	True	
background_3758	sub-84	51	18240.0	0	nontarget_window_no_remwake_nearby	True	
background_3759	sub-84	51	18990.0	0	nontarget_window_no_remwake_nearby	True	
transition_310	sub-84	51	26280.0	1	REM_to_Wake	True	
background_3843	sub-86	53	120.0	0	strict_same_stage_window	True	
background_3844	sub-86	53	150.0	0	strict_same_stage_window	True	
background_3835	sub-86	53	1080.0	0	nontarget_window_no_remwake_nearby	True	
background_3836	sub-86	53	1110.0	0	nontarget_window_no_remwake_nearby	True	
background_3833	sub-86	53	1170.0	0	nontarget_window_no_remwake_nearby	True	
background_3809	sub-86	53	1200.0	0	nontarget_window_no_remwake_nearby	True	
background_3810	sub-86	53	1230.0	0	nontarget_window_no_remwake_nearby	True	
background_3811	sub-86	53	1380.0	0	nontarget_window_no_remwake_nearby	True	
background_3817	sub-86	53	1410.0	0	nontarget_window_no_remwake_nearby	True	
background_3818	sub-86	53	1440.0	0	nontarget_window_no_remwake_nearby	True	
background_3823	sub-86	53	1500.0	0	nontarget_window_no_remwake_nearby	True	
background_3834	sub-86	53	1560.0	0	nontarget_window_no_remwake_nearby	True	
background_3812	sub-86	53	1740.0	0	nontarget_window_no_remwake_nearby	True	
background_3839	sub-86	53	1860.0	0	strict_same_stage_window	True	
background_3840	sub-86	53	1890.0	0	strict_same_stage_window	True	
background_3824	sub-86	53	2970.0	0	nontarget_window_no_remwake_nearby	True	
background_3815	sub-86	53	4320.0	0	nontarget_window_no_remwake_nearby	True	
background_3813	sub-86	53	4410.0	0	nontarget_window_no_remwake_nearby	True	
background_3837	sub-86	53	4860.0	0	strict_same_stage_window	True	
background_3838	sub-86	53	4890.0	0	strict_same_stage_window	True	
background_3814	sub-86	53	5160.0	0	nontarget_window_no_remwake_nearby	True	
background_3816	sub-86	53	11250.0	0	nontarget_window_no_remwake_nearby	True	
background_3821	sub-86	53	11700.0	0	nontarget_window_no_remwake_nearby	True	
background_3831	sub-86	53	11730.0	0	nontarget_window_no_remwake_nearby	True	
background_3832	sub-86	53	11760.0	0	nontarget_window_no_remwake_nearby	True	
background_3841	sub-86	53	11820.0	0	strict_same_stage_window	True	
background_3842	sub-86	53	11850.0	0	strict_same_stage_window	True	
background_3829	sub-86	53	13170.0	0	nontarget_window_no_remwake_nearby	True	
background_3819	sub-86	53	17010.0	0	nontarget_window_no_remwake_nearby	True	
background_3825	sub-86	53	17040.0	0	nontarget_window_no_remwake_nearby	True	
background_3820	sub-86	53	17100.0	0	nontarget_window_no_remwake_nearby	True	
background_3827	sub-86	53	17130.0	0	nontarget_window_no_remwake_nearby	True	
background_3826	sub-86	53	17160.0	0	nontarget_window_no_remwake_nearby	True	
background_3828	sub-86	53	17340.0	0	nontarget_window_no_remwake_nearby	True	
background_3822	sub-86	53	18660.0	0	nontarget_window_no_remwake_nearby	True	
background_3830	sub-86	53	21390.0	0	nontarget_window_no_remwake_nearby	True	
background_3868	sub-87	54	4800.0	0	nontarget_window_no_remwake_nearby	True	
background_3869	sub-87	54	4830.0	0	nontarget_window_no_remwake_nearby	True	
background_3865	sub-87	54	4890.0	0	nontarget_window_no_remwake_nearby	True	
background_3845	sub-87	54	4920.0	0	nontarget_window_no_remwake_nearby	True	
background_3846	sub-87	54	4950.0	0	nontarget_window_no_remwake_nearby	True	
background_3847	sub-87	54	4980.0	0	nontarget_window_no_remwake_nearby	True	
background_3854	sub-87	54	5010.0	0	nontarget_window_no_remwake_nearby	True	
background_3855	sub-87	54	5040.0	0	nontarget_window_no_remwake_nearby	True	
background_3870	sub-87	54	5100.0	0	strict_same_stage_window	True	
background_3871	sub-87	54	5130.0	0	strict_same_stage_window	True	
background_3856	sub-87	54	8880.0	0	nontarget_window_no_remwake_nearby	True	
background_3863	sub-87	54	8910.0	0	nontarget_window_no_remwake_nearby	True	
background_3864	sub-87	54	8940.0	0	nontarget_window_no_remwake_nearby	True	
background_3872	sub-87	54	9000.0	0	strict_same_stage_window	True	
background_3873	sub-87	54	9030.0	0	strict_same_stage_window	True	
background_3860	sub-87	54	9840.0	0	nontarget_window_no_remwake_nearby	True	
background_3849	sub-87	54	9870.0	0	nontarget_window_no_remwake_nearby	True	
background_3861	sub-87	54	9900.0	0	nontarget_window_no_remwake_nearby	True	
background_3848	sub-87	54	9930.0	0	nontarget_window_no_remwake_nearby	True	
background_3858	sub-87	54	10200.0	0	nontarget_window_no_remwake_nearby	True	
background_3866	sub-87	54	10230.0	0	nontarget_window_no_remwake_nearby	True	
background_3859	sub-87	54	10500.0	0	nontarget_window_no_remwake_nearby	True	
background_3857	sub-87	54	13020.0	0	nontarget_window_no_remwake_nearby	True	
background_3862	sub-87	54	13920.0	0	nontarget_window_no_remwake_nearby	True	
background_3850	sub-87	54	18390.0	0	nontarget_window_no_remwake_nearby	True	
background_3867	sub-87	54	20610.0	0	nontarget_window_no_remwake_nearby	True	
background_3852	sub-87	54	21120.0	0	nontarget_window_no_remwake_nearby	True	
background_3853	sub-87	54	23250.0	0	nontarget_window_no_remwake_nearby	True	
transition_317	sub-87	54	25740.0	1	REM_to_Wake	True	
background_3851	sub-87	54	28560.0	0	nontarget_window_no_remwake_nearby	True	
background_4042	sub-91	58	120.0	0	strict_same_stage_window	True	
background_4043	sub-91	58	150.0	0	strict_same_stage_window	True	
background_4034	sub-91	58	270.0	0	nontarget_window_no_remwake_nearby	True	
background_4035	sub-91	58	300.0	0	nontarget_window_no_remwake_nearby	True	
background_4032	sub-91	58	360.0	0	nontarget_window_no_remwake_nearby	True	
background_4014	sub-91	58	390.0	0	nontarget_window_no_remwake_nearby	True	
background_4020	sub-91	58	420.0	0	nontarget_window_no_remwake_nearby	True	
background_4030	sub-91	58	480.0	0	nontarget_window_no_remwake_nearby	True	
background_4009	sub-91	58	510.0	0	nontarget_window_no_remwake_nearby	True	
background_4015	sub-91	58	540.0	0	nontarget_window_no_remwake_nearby	True	
background_4021	sub-91	58	570.0	0	nontarget_window_no_remwake_nearby	True	
background_4031	sub-91	58	600.0	0	nontarget_window_no_remwake_nearby	True	
background_4010	sub-91	58	630.0	0	nontarget_window_no_remwake_nearby	True	
background_4013	sub-91	58	750.0	0	nontarget_window_no_remwake_nearby	True	
background_4008	sub-91	58	780.0	0	nontarget_window_no_remwake_nearby	True	
